customer_id,propensity_term_deposit,propensity_housing_loan,propensity_personal_loan,age,job,marital,education,balance,housing,loan,y
C120201,0.1161,0.416,0.1476,46,self-employed,married,secondary,942,no,no,no
C120202,0.1136,0.4239,0.1546,59,retired,married,secondary,997,no,yes,no
C120203,0.1161,0.4195,0.0829,30,management,single,tertiary,4889,no,no,yes
C120204,0.1161,0.4175,0.154,34,technician,divorced,secondary,259,no,no,no
C120205,0.1142,0.4032,0.1517,53,services,married,secondary,1242,no,no,no
C120206,0.1142,0.3981,0.1375,59,management,married,tertiary,518,no,no,no
C120207,0.1161,0.4282,0.1393,46,blue-collar,married,unknown,209,no,no,no
C120208,0.1157,0.1945,0.0561,35,unknown,married,tertiary,1260,no,no,no
C120209,0.1158,0.4551,0.1586,43,technician,divorced,secondary,1532,no,no,no
C120210,0.1158,0.416,0.1393,45,technician,married,tertiary,1780,no,no,no
C120211,0.1161,0.2961,0.1336,36,management,married,tertiary,-2,no,no,no
C120212,0.1158,0.4124,0.1516,30,technician,single,secondary,54,no,no,no
C120213,0.1161,0.5323,0.1784,34,management,single,tertiary,-292,yes,no,no
C120214,0.0864,0.4866,0.1772,42,housemaid,married,primary,-209,no,yes,no
C120215,0.1158,0.3338,0.1287,60,retired,married,secondary,1210,no,no,no
C120216,0.1158,0.2021,0.1086,52,unknown,married,primary,5521,no,no,no
C120217,0.1158,0.416,0.1333,45,blue-collar,married,primary,2388,no,no,no
C120218,0.1161,0.4124,0.1468,33,technician,married,secondary,3470,no,no,no
C120219,0.1157,0.4202,0.1665,40,management,divorced,secondary,1148,yes,no,no
C120220,0.1158,0.4032,0.1517,41,technician,single,secondary,214,no,no,no
C120221,0.1158,0.4175,0.1315,33,management,married,tertiary,901,no,no,no
C120222,0.1151,0.413,0.1586,34,technician,married,secondary,1569,no,no,no
C120223,0.1158,0.4124,0.1375,34,management,married,tertiary,0,no,no,no
C120224,0.1158,0.4109,0.1499,39,management,married,tertiary,246,no,no,no
C120225,0.1151,0.4109,0.154,46,admin.,married,secondary,1804,no,no,no
C120226,0.1158,0.4176,0.1468,43,technician,married,secondary,7876,yes,no,no
C120227,0.1158,0.4124,0.1252,33,management,single,tertiary,1120,no,no,yes
C120228,0.1105,0.3577,0.1097,57,housemaid,married,primary,2785,no,no,yes
C120229,0.0771,0.416,0.1499,32,housemaid,married,tertiary,834,no,no,no
C120230,0.1142,0.4032,0.1308,31,technician,single,tertiary,3194,no,no,no
C120231,0.1142,0.4176,0.1582,30,technician,married,secondary,671,no,no,no
C120232,0.1161,0.4928,0.1517,46,technician,married,secondary,159,no,yes,no
C120233,0.1157,0.3095,0.1238,49,self-employed,married,tertiary,23917,no,no,no
C120234,0.1142,0.3996,0.1308,60,management,single,tertiary,2190,no,no,no
C120235,0.1158,0.4032,0.1772,60,retired,married,secondary,-240,no,no,no
C120236,0.1064,0.403,0.1333,33,management,single,tertiary,0,no,no,yes
C120237,0.1158,0.5399,0.1715,32,admin.,married,secondary,344,yes,yes,no
C120238,0.1142,0.4124,0.1375,35,technician,married,tertiary,416,no,no,no
C120239,0.1161,0.3772,0.1333,59,blue-collar,married,primary,754,no,no,no
C120240,0.1142,0.4032,0.1375,30,technician,married,tertiary,1045,no,no,no
C120241,0.1158,0.4108,0.1315,47,blue-collar,married,primary,4040,no,no,no
C120242,0.1142,0.3614,0.1375,53,housemaid,married,primary,1869,no,no,no
C120243,0.1157,0.4108,0.1582,41,technician,divorced,tertiary,3465,yes,no,no
C120244,0.1158,0.4227,0.1596,45,blue-collar,married,secondary,751,no,no,no
C120245,0.1142,0.3304,0.1333,35,management,married,tertiary,43,no,no,yes
C120246,0.1161,0.4032,0.1252,32,unemployed,married,tertiary,1364,no,no,no
C120247,0.1158,0.4003,0.1315,34,management,married,tertiary,1666,no,no,no
C120248,0.1136,0.2972,0.148,60,retired,married,primary,172,no,no,no
C120249,0.1161,0.4109,0.1333,48,blue-collar,married,unknown,113,no,no,no
C120250,0.1157,0.4108,0.1333,41,management,divorced,tertiary,4495,yes,no,no
C120251,0.1142,0.4175,0.1476,30,technician,single,secondary,3096,yes,no,no
C120252,0.0995,0.4124,0.1582,40,housemaid,married,secondary,116,no,no,no
C120253,0.1157,0.4202,0.1485,37,admin.,married,tertiary,801,no,no,no
C120254,0.1142,0.4204,0.1333,33,management,married,tertiary,540,no,no,no
C120255,0.1157,0.4204,0.1485,45,technician,married,tertiary,548,no,no,no
C120256,0.1161,0.3152,0.1075,56,housemaid,married,unknown,1780,no,no,no
C120257,0.1158,0.4124,0.1499,46,management,single,tertiary,379,no,no,no
C120258,0.1026,0.3675,0.1393,46,blue-collar,married,unknown,8,no,no,no
C120259,0.1161,0.4124,0.1402,51,technician,divorced,secondary,0,no,no,no
C120260,0.1158,0.4328,0.1308,36,management,single,tertiary,4123,no,no,no
C120261,0.1151,0.4003,0.1656,33,management,married,tertiary,752,yes,no,no
C120262,0.1158,0.4124,0.1333,49,technician,divorced,tertiary,917,no,no,no
C120263,0.1161,0.5047,0.1529,34,entrepreneur,married,secondary,223,no,yes,no
C120264,0.1161,0.4291,0.1765,33,technician,divorced,secondary,370,yes,no,no
C120265,0.1158,0.3095,0.1509,57,blue-collar,married,primary,856,no,no,no
C120266,0.1158,0.4045,0.1333,34,technician,married,tertiary,0,no,no,no
C120267,0.0991,0.2462,0.1499,55,housemaid,married,primary,578,no,no,no
C120268,0.1142,0.3466,0.1517,39,management,married,secondary,11835,yes,no,yes
C120269,0.1142,0.2489,0.1596,59,retired,married,secondary,1980,no,no,no
C120270,0.1157,0.4124,0.1333,32,technician,single,tertiary,300,no,no,no
C120271,0.1136,0.3671,0.1393,53,management,married,tertiary,0,no,no,yes
C120272,0.1158,0.4175,0.1499,36,management,single,tertiary,741,no,no,no
C120273,0.1158,0.4124,0.1333,31,management,divorced,tertiary,416,no,no,no
C120274,0.1161,0.4124,0.1582,46,technician,divorced,secondary,256,no,no,no
C120275,0.1158,0.3675,0.1333,58,management,married,tertiary,889,no,no,no
C120276,0.1161,0.3095,0.1582,50,services,married,secondary,1,no,no,no
C120277,0.1158,0.3466,0.1509,46,services,married,secondary,2703,no,no,no
C120278,0.1161,0.3338,0.1333,58,retired,married,primary,0,no,no,no
C120279,0.1157,0.413,0.1336,31,management,single,tertiary,498,no,no,no
C120280,0.1136,0.4124,0.1582,49,services,married,secondary,653,no,no,no
C120281,0.1161,0.4175,0.1393,30,management,married,tertiary,2960,no,no,no
C120282,0.1057,0.4385,0.1656,37,management,single,secondary,24,yes,yes,no
C120283,0.1136,0.2489,0.1476,59,services,married,secondary,108,no,no,no
C120284,0.1142,0.416,0.1616,43,technician,married,secondary,3723,yes,no,no
C120285,0.1158,0.4551,0.1574,38,technician,divorced,secondary,410,no,no,no
C120286,0.1161,0.3095,0.1753,55,technician,single,secondary,149,yes,no,no
C120287,0.1142,0.4195,0.1375,30,management,single,tertiary,725,no,no,no
C120288,0.1158,0.4032,0.1454,39,management,married,secondary,215,no,no,yes
C120289,0.1151,0.3589,0.1333,33,management,married,tertiary,299,no,no,no
C120290,0.1158,0.416,0.1645,48,blue-collar,married,secondary,794,no,no,no
C120291,0.1161,0.416,0.1519,41,management,married,secondary,456,yes,no,yes
C120292,0.1158,0.4522,0.1574,41,technician,single,secondary,134,no,yes,no
C120293,0.1158,0.4109,0.1333,53,self-employed,married,tertiary,217,no,no,no
C120294,0.1158,0.3438,0.1582,47,technician,married,tertiary,1127,no,no,no
C120295,0.1157,0.4108,0.1336,55,blue-collar,married,primary,1512,no,no,no
C120296,0.1157,0.4124,0.1393,32,management,single,secondary,2018,no,no,yes
C120297,0.0995,0.413,0.1468,36,housemaid,single,secondary,28,no,yes,no
C120298,0.1158,0.4328,0.1586,32,technician,married,secondary,999,no,no,no
C120299,0.1064,0.4032,0.1772,40,technician,married,secondary,32,yes,no,no
C120300,0.1157,0.413,0.1333,34,management,single,tertiary,421,no,no,no
C120301,0.1161,0.5492,0.1715,37,technician,married,tertiary,-681,yes,yes,no
C120302,0.1161,0.4175,0.1333,34,management,married,tertiary,1273,no,no,no
C120303,0.1158,0.4175,0.1547,32,management,married,tertiary,713,yes,no,no
C120304,0.1161,0.4204,0.1375,35,management,married,tertiary,569,no,no,no
C120305,0.1158,0.4032,0.1333,38,self-employed,single,tertiary,982,no,no,no
C120306,0.1161,0.4124,0.1375,37,management,married,tertiary,0,no,no,no
C120307,0.1158,0.4309,0.1586,53,management,divorced,secondary,112,no,yes,no
C120308,0.1158,0.3148,0.1574,57,retired,married,secondary,13834,no,no,no
C120309,0.1158,0.4124,0.1656,48,technician,divorced,secondary,353,no,no,no
C120310,0.1157,0.4066,0.1399,35,technician,married,tertiary,22,no,no,no
C120311,0.1142,0.4202,0.1336,30,management,single,tertiary,1191,no,no,no
C120312,0.1142,0.4108,0.1308,31,management,married,tertiary,4945,no,no,no
C120313,0.1142,0.4563,0.1574,40,technician,married,secondary,4186,no,no,no
C120314,0.1161,0.4124,0.1517,47,services,married,primary,206,no,no,no
C120315,0.1142,0.416,0.1715,35,technician,married,secondary,289,yes,no,no
C120316,0.1064,0.3908,0.1499,31,management,married,secondary,0,no,no,yes
C120317,0.1064,0.5659,0.1708,35,management,single,tertiary,-1980,yes,yes,no
C120318,0.1158,0.4328,0.1238,30,technician,single,tertiary,2784,no,no,no
C120319,0.1142,0.4032,0.1499,42,management,married,tertiary,187,no,no,no
C120320,0.1158,0.4202,0.1509,32,technician,single,tertiary,741,yes,no,no
C120321,0.1158,0.3438,0.1715,45,admin.,married,secondary,111,yes,no,no
C120322,0.1158,0.4195,0.1586,33,technician,married,secondary,1166,no,no,no
C120323,0.1158,0.3638,0.1333,59,blue-collar,married,primary,914,no,no,no
C120324,0.1161,0.413,0.1582,37,management,married,tertiary,2672,yes,no,no
C120325,0.1161,0.4032,0.1659,40,self-employed,married,tertiary,271,yes,no,no
C120326,0.1158,0.4746,0.141,32,technician,single,tertiary,1100,yes,yes,no
C120327,0.1142,0.4175,0.1402,32,management,married,tertiary,1086,no,no,no
C120328,0.1157,0.4195,0.144,51,technician,single,secondary,8538,yes,no,no
C120329,0.1158,0.5208,0.1708,31,blue-collar,married,secondary,-204,yes,yes,no
C120330,0.1157,0.4032,0.1287,33,technician,married,tertiary,2586,no,no,no
C120331,0.1142,0.4032,0.1582,37,technician,single,secondary,4,no,no,yes
C120332,0.1157,0.2972,0.1517,59,retired,married,primary,-13,no,no,no
C120333,0.1158,0.4108,0.1315,32,management,married,tertiary,1208,no,no,no
C120334,0.1157,0.4563,0.1384,30,technician,single,tertiary,4459,no,no,no
C120335,0.1158,0.4109,0.1393,38,technician,married,tertiary,-3,no,no,no
C120336,0.1161,0.4032,0.1517,52,admin.,married,secondary,7742,no,no,no
C120337,0.1057,0.2952,0.1485,32,housemaid,married,secondary,3832,no,no,no
C120338,0.1161,0.4003,0.1613,37,management,married,tertiary,825,yes,no,no
C120339,0.1142,0.4204,0.1499,34,technician,single,secondary,4676,no,no,no
C120340,0.1158,0.4553,0.1097,30,management,single,tertiary,6493,no,no,no
C120341,0.1157,0.4108,0.1336,33,technician,single,tertiary,443,no,no,no
C120342,0.1157,0.4108,0.1402,32,technician,single,tertiary,543,no,no,no
C120343,0.1158,0.4175,0.154,30,management,married,tertiary,1882,yes,no,no
C120344,0.1158,0.4047,0.1333,43,unemployed,married,secondary,223,no,no,no
C120345,0.1064,0.5036,0.1402,31,technician,single,secondary,2,no,yes,no
C120346,0.1142,0.4195,0.1699,43,management,married,secondary,2411,yes,no,no
C120347,0.1157,0.4108,0.1333,31,management,married,tertiary,3739,no,no,no
C120348,0.1158,0.416,0.1517,31,self-employed,single,secondary,762,no,no,no
C120349,0.1158,0.2961,0.1519,47,services,married,secondary,24,no,no,no
C120350,0.1158,0.4202,0.1393,49,management,married,tertiary,4594,no,no,no
C120351,0.1157,0.4175,0.1393,32,management,single,tertiary,1434,no,no,no
C120352,0.1157,0.4109,0.1402,30,technician,single,tertiary,290,no,no,no
C120353,0.1158,0.4109,0.1672,56,services,divorced,secondary,476,no,no,no
C120354,0.1157,0.403,0.154,59,technician,married,secondary,478,no,no,no
C120355,0.1057,0.463,0.1715,47,retired,married,secondary,-71,yes,no,no
C120356,0.1161,0.4566,0.1097,30,technician,married,tertiary,8351,no,no,no
C120357,0.105,0.3295,0.1336,50,blue-collar,married,primary,0,no,no,no
C120358,0.1158,0.4108,0.1333,42,management,married,tertiary,1161,no,no,no
C120359,0.1158,0.4109,0.1308,53,self-employed,married,primary,2639,no,no,no
C120360,0.1142,0.4124,0.1315,51,blue-collar,married,primary,541,no,no,yes
C120361,0.1157,0.4032,0.1375,43,management,married,tertiary,8,no,no,no
C120362,0.1158,0.4876,0.1586,36,technician,divorced,secondary,487,no,yes,no
C120363,0.0995,0.3844,0.1574,31,technician,married,secondary,30,no,no,no
C120364,0.1158,0.1813,0.1283,55,unknown,married,secondary,1785,no,no,no
C120365,0.1158,0.4003,0.1336,34,management,married,tertiary,519,no,no,no
C120366,0.1142,0.498,0.1547,37,technician,married,secondary,5287,yes,yes,no
C120367,0.1157,0.4934,0.1315,40,management,divorced,tertiary,3426,no,no,no
C120368,0.1161,0.3844,0.1333,41,management,married,tertiary,0,no,no,yes
C120369,0.1142,0.3131,0.1468,59,retired,married,tertiary,1296,no,no,no
C120370,0.1158,0.4109,0.1574,55,services,married,secondary,2120,no,no,no
C120371,0.1161,0.4328,0.1485,39,technician,married,secondary,3663,no,no,no
C120372,0.1142,0.4003,0.1582,35,technician,single,secondary,354,no,no,yes
C120373,0.1161,0.2489,0.1586,59,retired,married,secondary,5219,no,no,no
C120374,0.1057,0.4689,0.1308,48,blue-collar,married,primary,719,no,yes,yes
C120375,0.1142,0.2952,0.1708,46,technician,divorced,tertiary,0,yes,no,no
C120376,0.1151,0.4109,0.1582,50,self-employed,married,secondary,111,no,no,no
C120377,0.1157,0.447,0.1582,38,services,single,secondary,9609,yes,no,no
C120378,0.1142,0.4108,0.1274,57,blue-collar,married,secondary,14093,no,no,no
C120379,0.1161,0.413,0.1315,35,management,single,tertiary,863,no,no,no
C120380,0.1136,0.4175,0.1699,53,retired,divorced,secondary,451,no,yes,no
C120381,0.1158,0.3975,0.1315,34,management,married,tertiary,1054,no,no,no
C120382,0.1158,0.4047,0.1586,44,technician,divorced,secondary,12,no,no,no
C120383,0.1142,0.4108,0.1444,30,technician,single,secondary,3927,yes,no,no
C120384,0.1161,0.3544,0.1444,53,blue-collar,married,primary,1301,no,no,no
C120385,0.1157,0.2972,0.1613,58,retired,married,secondary,11,no,no,no
C120386,0.1151,0.4876,0.1393,34,management,married,tertiary,828,no,yes,yes
C120387,0.1157,0.4957,0.1715,38,technician,married,tertiary,-267,no,no,no
C120388,0.1158,0.3975,0.1586,34,management,married,tertiary,2657,yes,no,no
C120389,0.1158,0.4328,0.1333,33,management,single,tertiary,4782,yes,no,no
C120390,0.1161,0.4746,0.1708,50,management,married,tertiary,412,yes,yes,no
C120391,0.1158,0.1824,0.0563,56,unknown,married,unknown,15088,no,no,no
C120392,0.1161,0.4108,0.1586,31,technician,single,secondary,433,no,no,no
C120393,0.1142,0.3438,0.1375,50,management,married,tertiary,1859,no,no,no
C120394,0.1158,0.4553,0.117,45,blue-collar,married,primary,6753,no,no,no
C120395,0.1158,0.3981,0.1333,34,technician,single,tertiary,1039,no,no,no
C120396,0.1161,0.3675,0.1393,33,unknown,married,secondary,335,no,no,no
C120397,0.1142,0.4124,0.1546,52,technician,married,secondary,989,no,no,no
C120398,0.1158,0.4204,0.1375,32,management,single,tertiary,715,no,no,no
C120399,0.1158,0.4653,0.1784,44,management,married,tertiary,-61,no,no,no
C120400,0.1158,0.4108,0.1476,47,blue-collar,married,secondary,2787,no,no,yes
C120401,0.1158,0.4175,0.1715,40,technician,married,secondary,1716,yes,no,no
C120402,0.1158,0.3922,0.1582,59,admin.,divorced,secondary,636,no,no,no
C120403,0.1151,0.4108,0.1499,30,management,single,tertiary,115,no,no,no
C120404,0.1157,0.3207,0.1097,30,housemaid,single,tertiary,3362,no,no,no
C120405,0.1158,0.447,0.1596,50,technician,divorced,secondary,3656,no,no,no
C120406,0.1158,0.4202,0.1574,32,technician,married,secondary,1568,no,no,no
C120407,0.1157,0.3206,0.1308,46,unemployed,married,secondary,2551,no,no,yes
C120408,0.1142,0.4551,0.1375,32,management,divorced,tertiary,948,no,no,no
C120409,0.1158,0.2972,0.1336,59,management,married,tertiary,37,no,no,no
C120410,0.1157,0.3671,0.1393,60,retired,married,secondary,2722,no,no,yes
C120411,0.105,0.4553,0.1361,57,retired,married,primary,-12,no,yes,no
C120412,0.1157,0.3205,0.1596,58,retired,married,secondary,764,no,no,no
C120413,0.1026,0.4124,0.154,39,technician,married,secondary,52,no,no,no
C120414,0.1142,0.4204,0.1519,31,technician,single,secondary,826,yes,no,no
C120415,0.1142,0.4109,0.1499,36,management,married,tertiary,171,no,no,no
C120416,0.1136,0.3906,0.1517,56,blue-collar,married,secondary,2395,no,no,no
C120417,0.1142,0.416,0.1582,51,admin.,married,secondary,1535,no,no,no
C120418,0.1158,0.4204,0.1333,33,management,married,tertiary,685,no,no,no
C120419,0.1158,0.4328,0.1476,35,technician,married,secondary,482,no,no,no
C120420,0.1064,0.4678,0.1765,56,retired,married,secondary,-113,yes,yes,no
C120421,0.1158,0.3973,0.1393,44,self-employed,married,primary,4,no,no,no
C120422,0.1142,0.4705,0.1336,49,blue-collar,divorced,primary,1280,no,yes,no
C120423,0.1161,0.4124,0.1574,44,technician,divorced,secondary,0,no,no,no
C120424,0.1157,0.3438,0.1444,54,management,married,tertiary,3020,no,no,no
C120425,0.1158,0.4719,0.1772,33,management,divorced,tertiary,-336,no,no,no
C120426,0.1157,0.3844,0.1402,31,management,single,tertiary,30,no,no,no
C120427,0.1158,0.4109,0.1315,37,management,married,secondary,0,no,no,no
C120428,0.1064,0.5047,0.1676,33,management,married,tertiary,855,yes,yes,no
C120429,0.1151,0.4175,0.1333,30,management,married,tertiary,646,no,no,no
C120430,0.1158,0.4108,0.1582,49,self-employed,married,secondary,1103,no,no,no
C120431,0.1158,0.4108,0.1333,31,management,single,tertiary,123,no,no,no
C120432,0.1142,0.4195,0.1336,33,technician,married,tertiary,980,no,no,no
C120433,0.1142,0.4204,0.1375,48,management,single,tertiary,5904,yes,no,no
C120434,0.1151,0.4175,0.1375,39,management,married,secondary,1880,no,no,yes
C120435,0.1157,0.3589,0.1582,30,management,divorced,tertiary,317,no,no,no
C120436,0.1158,0.5249,0.1765,46,entrepreneur,married,secondary,-880,no,yes,no
C120437,0.1136,0.4746,0.1517,41,technician,single,secondary,297,no,yes,no
C120438,0.1161,0.4058,0.1274,57,blue-collar,married,primary,2112,no,no,yes
C120439,0.1136,0.4108,0.1596,49,admin.,married,secondary,300,no,no,no
C120440,0.1105,0.2462,0.1336,54,housemaid,married,primary,212,no,no,no
C120441,0.0771,0.4124,0.1315,30,housemaid,married,secondary,0,no,no,no
C120442,0.1161,0.4195,0.1369,31,management,single,tertiary,573,no,no,no
C120443,0.1142,0.4746,0.1336,30,management,single,tertiary,220,no,yes,no
C120444,0.1151,0.4032,0.1375,35,management,married,tertiary,100,no,no,no
C120445,0.1142,0.4124,0.1336,35,management,married,tertiary,1383,no,no,no
C120446,0.1158,0.3997,0.1333,58,management,married,tertiary,5942,no,no,no
C120447,0.1136,0.3996,0.1582,40,housemaid,married,secondary,1050,no,no,no
C120448,0.1161,0.4003,0.1333,31,management,married,tertiary,1575,no,no,no
C120449,0.1142,0.402,0.1519,42,management,divorced,tertiary,1622,yes,no,no
C120450,0.1158,0.4032,0.1444,42,technician,single,secondary,0,no,yes,no
C120451,0.1158,0.4058,0.1333,46,unemployed,married,secondary,3533,yes,no,no
C120452,0.1142,0.3577,0.148,59,retired,married,primary,94,no,no,no
C120453,0.1158,0.2489,0.1393,58,retired,married,secondary,7560,no,no,no
C120454,0.1158,0.4108,0.117,32,management,divorced,tertiary,874,no,no,yes
C120455,0.1158,0.3337,0.144,49,management,married,secondary,0,no,no,no
C120456,0.1161,0.4204,0.1444,34,management,single,tertiary,1009,yes,no,no
C120457,0.1161,0.4202,0.1586,33,technician,single,secondary,827,yes,no,no
C120458,0.1142,0.4109,0.1336,30,management,single,tertiary,74,no,no,no
C120459,0.1136,0.3996,0.1336,39,housemaid,married,primary,562,no,no,no
C120460,0.1142,0.4227,0.1517,34,blue-collar,married,secondary,172,no,no,no
C120461,0.1158,0.4032,0.1444,32,management,single,tertiary,100,no,no,no
